Country,State,Table Number,effective date,expiration date,key1,key2,key3,key4,Factor
USA,MO,C.(2)(LC),9/1/2020,1/1/2999,Mercantile - Medium,,,,0.289
USA,MO,C.(2)(LC),9/1/2020,1/1/2999,Mercantile - Low,,,,0.212
USA,MO,C.(2)(LC),9/1/2020,1/1/2999,Motels and Hotels,,,,0.139
USA,MO,C.(2)(LC),9/1/2020,1/1/2999,Institutional - High,,,,0.104
USA,MO,C.(2)(LC),9/1/2020,1/1/2999,Institutional - Low,,,,0.064
USA,MO,C.(2)(LC),9/1/2020,1/1/2999,Industrial and Processing - High,,,,0.382
USA,MO,C.(2)(LC),9/1/2020,1/1/2999,Industrial and Processing - Low,,,,0.34
USA,MO,C.(2)(LC),9/1/2020,1/1/2999,Service - High,,,,0.329
USA,MO,C.(2)(LC),9/1/2020,1/1/2999,Service - Low,,,,0.197
USA,MO,C.(2)(LC),9/1/2020,1/1/2999,Contractors,,,,0.342
USA,MO,85.(LC),9/1/2020,1/1/2999,74,Building,,1,0.265
USA,MO,85.(LC),9/1/2020,1/1/2999,74,Contents,,1,0.267
USA,MO,85.(LC),9/1/2020,1/1/2999,74,Building,,2,0.24
USA,MO,85.(LC),9/1/2020,1/1/2999,74,Contents,,2,0.243
USA,MO,85.(LC),9/1/2020,1/1/2999,74,Building,,3,0.214
USA,MO,85.(LC),9/1/2020,1/1/2999,74,Contents,,3,0.228
USA,MO,85.(LC),9/1/2020,1/1/2999,74,Building,,4,0.172
USA,MO,85.(LC),9/1/2020,1/1/2999,74,Contents,,4,0.198
USA,MO,85.(LC),9/1/2020,1/1/2999,74,Building,,5 or 6,0.158
USA,MO,85.(LC),9/1/2020,1/1/2999,74,Contents,,5 or 6,0.186
USA,MO,85.(LC),9/1/2020,1/1/2999,75,Building,,1,0.265
USA,MO,85.(LC),9/1/2020,1/1/2999,75,Contents,,1,0.267
USA,MO,85.(LC),9/1/2020,1/1/2999,75,Building,,2,0.24
USA,MO,85.(LC),9/1/2020,1/1/2999,75,Contents,,2,0.243
USA,MO,85.(LC),9/1/2020,1/1/2999,75,Building,,3,0.214
USA,MO,85.(LC),9/1/2020,1/1/2999,75,Contents,,3,0.228
USA,MO,85.(LC),9/1/2020,1/1/2999,75,Building,,4,0.172
USA,MO,85.(LC),9/1/2020,1/1/2999,75,Contents,,4,0.198
USA,MO,85.(LC),9/1/2020,1/1/2999,75,Building,,5 or 6,0.158
USA,MO,85.(LC),9/1/2020,1/1/2999,75,Contents,,5 or 6,0.186
USA,MO,85.(LC),9/1/2020,1/1/2999,76,Building,,1,0.265
USA,MO,85.(LC),9/1/2020,1/1/2999,76,Contents,,1,0.267
USA,MO,85.(LC),9/1/2020,1/1/2999,76,Building,,2,0.24
USA,MO,85.(LC),9/1/2020,1/1/2999,76,Contents,,2,0.243
USA,MO,85.(LC),9/1/2020,1/1/2999,76,Building,,3,0.214
USA,MO,85.(LC),9/1/2020,1/1/2999,76,Contents,,3,0.228
USA,MO,85.(LC),9/1/2020,1/1/2999,76,Building,,4,0.172
USA,MO,85.(LC),9/1/2020,1/1/2999,76,Contents,,4,0.198
USA,MO,85.(LC),9/1/2020,1/1/2999,76,Building,,5 or 6,0.158
USA,MO,85.(LC),9/1/2020,1/1/2999,76,Contents,,5 or 6,0.186
USA,MO,85.(LC),9/1/2020,1/1/2999,77,Building,,1,0.243
USA,MO,85.(LC),9/1/2020,1/1/2999,77,Contents,,1,0.252
USA,MO,85.(LC),9/1/2020,1/1/2999,77,Building,,2,0.218
USA,MO,85.(LC),9/1/2020,1/1/2999,77,Contents,,2,0.228
USA,MO,85.(LC),9/1/2020,1/1/2999,77,Building,,3,0.194
USA,MO,85.(LC),9/1/2020,1/1/2999,77,Contents,,3,0.216
USA,MO,85.(LC),9/1/2020,1/1/2999,77,Building,,4,0.157
USA,MO,85.(LC),9/1/2020,1/1/2999,77,Contents,,4,0.19
USA,MO,85.(LC),9/1/2020,1/1/2999,77,Building,,5 or 6,0.147
USA,MO,85.(LC),9/1/2020,1/1/2999,77,Contents,,5 or 6,0.177
USA,MO,85.(LC),9/1/2020,1/1/2999,78,Building,,1,0.243
USA,MO,85.(LC),9/1/2020,1/1/2999,78,Contents,,1,0.252
USA,MO,85.(LC),9/1/2020,1/1/2999,78,Building,,2,0.218
USA,MO,85.(LC),9/1/2020,1/1/2999,78,Contents,,2,0.228
USA,MO,85.(LC),9/1/2020,1/1/2999,78,Building,,3,0.194
USA,MO,85.(LC),9/1/2020,1/1/2999,78,Contents,,3,0.216
USA,MO,85.(LC),9/1/2020,1/1/2999,78,Building,,4,0.157
USA,MO,85.(LC),9/1/2020,1/1/2999,78,Contents,,4,0.19
USA,MO,85.(LC),9/1/2020,1/1/2999,78,Building,,5 or 6,0.147
USA,MO,85.(LC),9/1/2020,1/1/2999,78,Contents,,5 or 6,0.177
USA,MO,85.(LC),9/1/2020,1/1/2999,79,Building,,1,0.243
USA,MO,85.(LC),9/1/2020,1/1/2999,79,Contents,,1,0.252
USA,MO,85.(LC),9/1/2020,1/1/2999,79,Building,,2,0.218
USA,MO,85.(LC),9/1/2020,1/1/2999,79,Contents,,2,0.228
USA,MO,85.(LC),9/1/2020,1/1/2999,79,Building,,3,0.194
USA,MO,85.(LC),9/1/2020,1/1/2999,79,Contents,,3,0.216
USA,MO,85.(LC),9/1/2020,1/1/2999,79,Building,,4,0.157
USA,MO,85.(LC),9/1/2020,1/1/2999,79,Contents,,4,0.19
USA,MO,85.(LC),9/1/2020,1/1/2999,79,Building,,5 or 6,0.147
USA,MO,85.(LC),9/1/2020,1/1/2999,79,Contents,,5 or 6,0.177
USA,MO,85.(LC),9/1/2020,1/1/2999,196,Building,,1,0.164
USA,MO,85.(LC),9/1/2020,1/1/2999,196,Contents,,1,0.182
USA,MO,85.(LC),9/1/2020,1/1/2999,196,Building,,2,0.149
USA,MO,85.(LC),9/1/2020,1/1/2999,196,Contents,,2,0.164
USA,MO,85.(LC),9/1/2020,1/1/2999,196,Building,,3,0.131
USA,MO,85.(LC),9/1/2020,1/1/2999,196,Contents,,3,0.155
USA,MO,85.(LC),9/1/2020,1/1/2999,196,Building,,4,0.107
USA,MO,85.(LC),9/1/2020,1/1/2999,196,Contents,,4,0.137
USA,MO,85.(LC),9/1/2020,1/1/2999,196,Building,,5 or 6,0.098
USA,MO,85.(LC),9/1/2020,1/1/2999,196,Contents,,5 or 6,0.128
USA,MO,85.(LC),9/1/2020,1/1/2999,197,Building,,1,0.164
USA,MO,85.(LC),9/1/2020,1/1/2999,197,Contents,,1,0.182
USA,MO,85.(LC),9/1/2020,1/1/2999,197,Building,,2,0.149
USA,MO,85.(LC),9/1/2020,1/1/2999,197,Contents,,2,0.164
USA,MO,85.(LC),9/1/2020,1/1/2999,197,Building,,3,0.131
USA,MO,85.(LC),9/1/2020,1/1/2999,197,Contents,,3,0.155
USA,MO,85.(LC),9/1/2020,1/1/2999,197,Building,,4,0.107
USA,MO,85.(LC),9/1/2020,1/1/2999,197,Contents,,4,0.137
USA,MO,85.(LC),9/1/2020,1/1/2999,197,Building,,5 or 6,0.098
USA,MO,85.(LC),9/1/2020,1/1/2999,197,Contents,,5 or 6,0.128
USA,MO,85.(LC),9/1/2020,1/1/2999,198,Building,,1,0.164
USA,MO,85.(LC),9/1/2020,1/1/2999,198,Contents,,1,0.182
USA,MO,85.(LC),9/1/2020,1/1/2999,198,Building,,2,0.149
USA,MO,85.(LC),9/1/2020,1/1/2999,198,Contents,,2,0.164
USA,MO,85.(LC),9/1/2020,1/1/2999,198,Building,,3,0.131
USA,MO,85.(LC),9/1/2020,1/1/2999,198,Contents,,3,0.155
USA,MO,85.(LC),9/1/2020,1/1/2999,198,Building,,4,0.107
USA,MO,85.(LC),9/1/2020,1/1/2999,198,Contents,,4,0.137
USA,MO,85.(LC),9/1/2020,1/1/2999,198,Building,,5 or 6,0.098
USA,MO,85.(LC),9/1/2020,1/1/2999,198,Contents,,5 or 6,0.128
USA,MO,85.(LC),9/1/2020,1/1/2999,311,Building,,1,0.357
USA,MO,85.(LC),9/1/2020,1/1/2999,311,Contents,,1,0.403
USA,MO,85.(LC),9/1/2020,1/1/2999,311,Building,,2,0.32
USA,MO,85.(LC),9/1/2020,1/1/2999,311,Contents,,2,0.364
USA,MO,85.(LC),9/1/2020,1/1/2999,311,Building,,3,0.284
USA,MO,85.(LC),9/1/2020,1/1/2999,311,Contents,,3,0.343
USA,MO,85.(LC),9/1/2020,1/1/2999,311,Building,,4,0.231
USA,MO,85.(LC),9/1/2020,1/1/2999,311,Contents,,4,0.303
USA,MO,85.(LC),9/1/2020,1/1/2999,311,Building,,5 or 6,0.213
USA,MO,85.(LC),9/1/2020,1/1/2999,311,Contents,,5 or 6,0.281
USA,MO,85.(LC),9/1/2020,1/1/2999,312,Building,,1,0.357
USA,MO,85.(LC),9/1/2020,1/1/2999,312,Contents,,1,0.403
USA,MO,85.(LC),9/1/2020,1/1/2999,312,Building,,2,0.32
USA,MO,85.(LC),9/1/2020,1/1/2999,312,Contents,,2,0.364
USA,MO,85.(LC),9/1/2020,1/1/2999,312,Building,,3,0.284
USA,MO,85.(LC),9/1/2020,1/1/2999,312,Contents,,3,0.343
USA,MO,85.(LC),9/1/2020,1/1/2999,312,Building,,4,0.231
USA,MO,85.(LC),9/1/2020,1/1/2999,312,Contents,,4,0.303
USA,MO,85.(LC),9/1/2020,1/1/2999,312,Building,,5 or 6,0.213
USA,MO,85.(LC),9/1/2020,1/1/2999,312,Contents,,5 or 6,0.281
USA,MO,85.(LC),9/1/2020,1/1/2999,313,Building,,1,0.357
USA,MO,85.(LC),9/1/2020,1/1/2999,313,Contents,,1,0.403
USA,MO,85.(LC),9/1/2020,1/1/2999,313,Building,,2,0.32
USA,MO,85.(LC),9/1/2020,1/1/2999,313,Contents,,2,0.364
USA,MO,85.(LC),9/1/2020,1/1/2999,313,Building,,3,0.284
USA,MO,85.(LC),9/1/2020,1/1/2999,313,Contents,,3,0.343
USA,MO,85.(LC),9/1/2020,1/1/2999,313,Building,,4,0.231
USA,MO,85.(LC),9/1/2020,1/1/2999,313,Contents,,4,0.303
USA,MO,85.(LC),9/1/2020,1/1/2999,313,Building,,5 or 6,0.213
USA,MO,85.(LC),9/1/2020,1/1/2999,313,Contents,,5 or 6,0.281
USA,MO,85.(LC),9/1/2020,1/1/2999,321,Building,,1,0.549
USA,MO,85.(LC),9/1/2020,1/1/2999,321,Contents,A,1,0.816
USA,MO,85.(LC),9/1/2020,1/1/2999,321,Contents,B&C,1,0.955
USA,MO,85.(LC),9/1/2020,1/1/2999,321,Building,,2,0.494
USA,MO,85.(LC),9/1/2020,1/1/2999,321,Contents,A,2,0.734
USA,MO,85.(LC),9/1/2020,1/1/2999,321,Contents,B&C,2,0.858
USA,MO,85.(LC),9/1/2020,1/1/2999,321,Building,,3,0.438
USA,MO,85.(LC),9/1/2020,1/1/2999,321,Contents,A,3,0.694
USA,MO,85.(LC),9/1/2020,1/1/2999,321,Contents,B&C,3,0.812
USA,MO,85.(LC),9/1/2020,1/1/2999,321,Building,,4,0.357
USA,MO,85.(LC),9/1/2020,1/1/2999,321,Contents,A,4,0.612
USA,MO,85.(LC),9/1/2020,1/1/2999,321,Contents,B&C,4,0.717
USA,MO,85.(LC),9/1/2020,1/1/2999,321,Building,,5 or 6,0.328
USA,MO,85.(LC),9/1/2020,1/1/2999,321,Contents,A,5 or 6,0.571
USA,MO,85.(LC),9/1/2020,1/1/2999,321,Contents,B&C,5 or 6,0.669
USA,MO,85.(LC),9/1/2020,1/1/2999,322,Building,,1,0.549
USA,MO,85.(LC),9/1/2020,1/1/2999,322,Contents,A,1,0.816
USA,MO,85.(LC),9/1/2020,1/1/2999,322,Contents,B&C,1,0.955
USA,MO,85.(LC),9/1/2020,1/1/2999,322,Building,,2,0.494
USA,MO,85.(LC),9/1/2020,1/1/2999,322,Contents,A,2,0.734
USA,MO,85.(LC),9/1/2020,1/1/2999,322,Contents,B&C,2,0.858
USA,MO,85.(LC),9/1/2020,1/1/2999,322,Building,,3,0.438
USA,MO,85.(LC),9/1/2020,1/1/2999,322,Contents,A,3,0.694
USA,MO,85.(LC),9/1/2020,1/1/2999,322,Contents,B&C,3,0.812
USA,MO,85.(LC),9/1/2020,1/1/2999,322,Building,,4,0.357
USA,MO,85.(LC),9/1/2020,1/1/2999,322,Contents,A,4,0.612
USA,MO,85.(LC),9/1/2020,1/1/2999,322,Contents,B&C,4,0.717
USA,MO,85.(LC),9/1/2020,1/1/2999,322,Building,,5 or 6,0.328
USA,MO,85.(LC),9/1/2020,1/1/2999,322,Contents,A,5 or 6,0.571
USA,MO,85.(LC),9/1/2020,1/1/2999,322,Contents,B&C,5 or 6,0.669
USA,MO,85.(LC),9/1/2020,1/1/2999,323,Building,,1,0.549
USA,MO,85.(LC),9/1/2020,1/1/2999,323,Contents,A,1,0.816
USA,MO,85.(LC),9/1/2020,1/1/2999,323,Contents,B&C,1,0.955
USA,MO,85.(LC),9/1/2020,1/1/2999,323,Building,,2,0.494
USA,MO,85.(LC),9/1/2020,1/1/2999,323,Contents,A,2,0.734
USA,MO,85.(LC),9/1/2020,1/1/2999,323,Contents,B&C,2,0.858
USA,MO,85.(LC),9/1/2020,1/1/2999,323,Building,,3,0.438
USA,MO,85.(LC),9/1/2020,1/1/2999,323,Contents,A,3,0.694
USA,MO,85.(LC),9/1/2020,1/1/2999,323,Contents,B&C,3,0.812
USA,MO,85.(LC),9/1/2020,1/1/2999,323,Building,,4,0.357
USA,MO,85.(LC),9/1/2020,1/1/2999,323,Contents,A,4,0.612
USA,MO,85.(LC),9/1/2020,1/1/2999,323,Contents,B&C,4,0.717
USA,MO,85.(LC),9/1/2020,1/1/2999,323,Building,,5 or 6,0.328
USA,MO,85.(LC),9/1/2020,1/1/2999,323,Contents,A,5 or 6,0.571
USA,MO,85.(LC),9/1/2020,1/1/2999,323,Contents,B&C,5 or 6,0.669
USA,MO,85.(LC),9/1/2020,1/1/2999,331,Building,,1,0.199
USA,MO,85.(LC),9/1/2020,1/1/2999,331,Contents,,1,0.175
USA,MO,85.(LC),9/1/2020,1/1/2999,331,Building,,2,0.178
USA,MO,85.(LC),9/1/2020,1/1/2999,331,Contents,,2,0.157
USA,MO,85.(LC),9/1/2020,1/1/2999,331,Building,,3,0.16
USA,MO,85.(LC),9/1/2020,1/1/2999,331,Contents,,3,0.151
USA,MO,85.(LC),9/1/2020,1/1/2999,331,Building,,4,0.128
USA,MO,85.(LC),9/1/2020,1/1/2999,331,Contents,,4,0.131
USA,MO,85.(LC),9/1/2020,1/1/2999,331,Building,,5 or 6,0.121
USA,MO,85.(LC),9/1/2020,1/1/2999,331,Contents,,5 or 6,0.121
USA,MO,85.(LC),9/1/2020,1/1/2999,332,Building,,1,0.199
USA,MO,85.(LC),9/1/2020,1/1/2999,332,Contents,,1,0.175
USA,MO,85.(LC),9/1/2020,1/1/2999,332,Building,,2,0.178
USA,MO,85.(LC),9/1/2020,1/1/2999,332,Contents,,2,0.157
USA,MO,85.(LC),9/1/2020,1/1/2999,332,Building,,3,0.16
USA,MO,85.(LC),9/1/2020,1/1/2999,332,Contents,,3,0.151
USA,MO,85.(LC),9/1/2020,1/1/2999,332,Building,,4,0.128
USA,MO,85.(LC),9/1/2020,1/1/2999,332,Contents,,4,0.131
USA,MO,85.(LC),9/1/2020,1/1/2999,332,Building,,5 or 6,0.121
USA,MO,85.(LC),9/1/2020,1/1/2999,332,Contents,,5 or 6,0.121
USA,MO,85.(LC),9/1/2020,1/1/2999,333,Building,,1,0.199
USA,MO,85.(LC),9/1/2020,1/1/2999,333,Contents,,1,0.175
USA,MO,85.(LC),9/1/2020,1/1/2999,333,Building,,2,0.178
USA,MO,85.(LC),9/1/2020,1/1/2999,333,Contents,,2,0.157
USA,MO,85.(LC),9/1/2020,1/1/2999,333,Building,,3,0.16
USA,MO,85.(LC),9/1/2020,1/1/2999,333,Contents,,3,0.151
USA,MO,85.(LC),9/1/2020,1/1/2999,333,Building,,4,0.128
USA,MO,85.(LC),9/1/2020,1/1/2999,333,Contents,,4,0.131
USA,MO,85.(LC),9/1/2020,1/1/2999,333,Building,,5 or 6,0.121
USA,MO,85.(LC),9/1/2020,1/1/2999,333,Contents,,5 or 6,0.121
USA,MO,85.(LC),9/1/2020,1/1/2999,341,Building,,1,0.311
USA,MO,85.(LC),9/1/2020,1/1/2999,341,Contents,A,1,0.352
USA,MO,85.(LC),9/1/2020,1/1/2999,341,Contents,B&C,1,0.413
USA,MO,85.(LC),9/1/2020,1/1/2999,341,Building,,2,0.278
USA,MO,85.(LC),9/1/2020,1/1/2999,341,Contents,A,2,0.318
USA,MO,85.(LC),9/1/2020,1/1/2999,341,Contents,B&C,2,0.37
USA,MO,85.(LC),9/1/2020,1/1/2999,341,Building,,3,0.249
USA,MO,85.(LC),9/1/2020,1/1/2999,341,Contents,A,3,0.299
USA,MO,85.(LC),9/1/2020,1/1/2999,341,Contents,B&C,3,0.352
USA,MO,85.(LC),9/1/2020,1/1/2999,341,Building,,4,0.204
USA,MO,85.(LC),9/1/2020,1/1/2999,341,Contents,A,4,0.265
USA,MO,85.(LC),9/1/2020,1/1/2999,341,Contents,B&C,4,0.311
USA,MO,85.(LC),9/1/2020,1/1/2999,341,Building,,5 or 6,0.185
USA,MO,85.(LC),9/1/2020,1/1/2999,341,Contents,A,5 or 6,0.246
USA,MO,85.(LC),9/1/2020,1/1/2999,341,Contents,B&C,5 or 6,0.29
USA,MO,85.(LC),9/1/2020,1/1/2999,342,Building,,1,0.311
USA,MO,85.(LC),9/1/2020,1/1/2999,342,Contents,A,1,0.352
USA,MO,85.(LC),9/1/2020,1/1/2999,342,Contents,B&C,1,0.413
USA,MO,85.(LC),9/1/2020,1/1/2999,342,Building,,2,0.278
USA,MO,85.(LC),9/1/2020,1/1/2999,342,Contents,A,2,0.318
USA,MO,85.(LC),9/1/2020,1/1/2999,342,Contents,B&C,2,0.37
USA,MO,85.(LC),9/1/2020,1/1/2999,342,Building,,3,0.249
USA,MO,85.(LC),9/1/2020,1/1/2999,342,Contents,A,3,0.299
USA,MO,85.(LC),9/1/2020,1/1/2999,342,Contents,B&C,3,0.352
USA,MO,85.(LC),9/1/2020,1/1/2999,342,Building,,4,0.204
USA,MO,85.(LC),9/1/2020,1/1/2999,342,Contents,A,4,0.265
USA,MO,85.(LC),9/1/2020,1/1/2999,342,Contents,B&C,4,0.311
USA,MO,85.(LC),9/1/2020,1/1/2999,342,Building,,5 or 6,0.185
USA,MO,85.(LC),9/1/2020,1/1/2999,342,Contents,A,5 or 6,0.246
USA,MO,85.(LC),9/1/2020,1/1/2999,342,Contents,B&C,5 or 6,0.29
USA,MO,85.(LC),9/1/2020,1/1/2999,343,Building,,1,0.311
USA,MO,85.(LC),9/1/2020,1/1/2999,343,Contents,A,1,0.352
USA,MO,85.(LC),9/1/2020,1/1/2999,343,Contents,B&C,1,0.413
USA,MO,85.(LC),9/1/2020,1/1/2999,343,Building,,2,0.278
USA,MO,85.(LC),9/1/2020,1/1/2999,343,Contents,A,2,0.318
USA,MO,85.(LC),9/1/2020,1/1/2999,343,Contents,B&C,2,0.37
USA,MO,85.(LC),9/1/2020,1/1/2999,343,Building,,3,0.249
USA,MO,85.(LC),9/1/2020,1/1/2999,343,Contents,A,3,0.299
USA,MO,85.(LC),9/1/2020,1/1/2999,343,Contents,B&C,3,0.352
USA,MO,85.(LC),9/1/2020,1/1/2999,343,Building,,4,0.204
USA,MO,85.(LC),9/1/2020,1/1/2999,343,Contents,A,4,0.265
USA,MO,85.(LC),9/1/2020,1/1/2999,343,Contents,B&C,4,0.311
USA,MO,85.(LC),9/1/2020,1/1/2999,343,Building,,5 or 6,0.185
USA,MO,85.(LC),9/1/2020,1/1/2999,343,Contents,A,5 or 6,0.246
USA,MO,85.(LC),9/1/2020,1/1/2999,343,Contents,B&C,5 or 6,0.29
USA,MO,85.(LC),9/1/2020,1/1/2999,511,Building,,1,0.144
USA,MO,85.(LC),9/1/2020,1/1/2999,511,Contents,,1,0.211
USA,MO,85.(LC),9/1/2020,1/1/2999,511,Building,,2,0.131
USA,MO,85.(LC),9/1/2020,1/1/2999,511,Contents,,2,0.189
USA,MO,85.(LC),9/1/2020,1/1/2999,511,Building,,3,0.115
USA,MO,85.(LC),9/1/2020,1/1/2999,511,Contents,,3,0.178
USA,MO,85.(LC),9/1/2020,1/1/2999,511,Building,,4,0.093
USA,MO,85.(LC),9/1/2020,1/1/2999,511,Contents,,4,0.158
USA,MO,85.(LC),9/1/2020,1/1/2999,511,Building,,5 or 6,0.089
USA,MO,85.(LC),9/1/2020,1/1/2999,511,Contents,,5 or 6,0.148
USA,MO,85.(LC),9/1/2020,1/1/2999,512,Building,,1,0.139
USA,MO,85.(LC),9/1/2020,1/1/2999,512,Contents,,1,0.186
USA,MO,85.(LC),9/1/2020,1/1/2999,512,Building,,2,0.123
USA,MO,85.(LC),9/1/2020,1/1/2999,512,Contents,,2,0.171
USA,MO,85.(LC),9/1/2020,1/1/2999,512,Building,,3,0.11
USA,MO,85.(LC),9/1/2020,1/1/2999,512,Contents,,3,0.161
USA,MO,85.(LC),9/1/2020,1/1/2999,512,Building,,4,0.09
USA,MO,85.(LC),9/1/2020,1/1/2999,512,Contents,,4,0.142
USA,MO,85.(LC),9/1/2020,1/1/2999,512,Building,,5 or 6,0.081
USA,MO,85.(LC),9/1/2020,1/1/2999,512,Contents,,5 or 6,0.131
USA,MO,85.(LC),9/1/2020,1/1/2999,520,Building,,1,0.173
USA,MO,85.(LC),9/1/2020,1/1/2999,520,Contents,,1,0.274
USA,MO,85.(LC),9/1/2020,1/1/2999,520,Building,,2,0.154
USA,MO,85.(LC),9/1/2020,1/1/2999,520,Contents,,2,0.246
USA,MO,85.(LC),9/1/2020,1/1/2999,520,Building,,3,0.139
USA,MO,85.(LC),9/1/2020,1/1/2999,520,Contents,,3,0.235
USA,MO,85.(LC),9/1/2020,1/1/2999,520,Building,,4,0.112
USA,MO,85.(LC),9/1/2020,1/1/2999,520,Contents,,4,0.205
USA,MO,85.(LC),9/1/2020,1/1/2999,520,Building,,5 or 6,0.102
USA,MO,85.(LC),9/1/2020,1/1/2999,520,Contents,,5 or 6,0.193
USA,MO,85.(LC),9/1/2020,1/1/2999,531,Building,,1,0.145
USA,MO,85.(LC),9/1/2020,1/1/2999,531,Contents,,1,0.222
USA,MO,85.(LC),9/1/2020,1/1/2999,531,Building,,2,0.131
USA,MO,85.(LC),9/1/2020,1/1/2999,531,Contents,,2,0.201
USA,MO,85.(LC),9/1/2020,1/1/2999,531,Building,,3,0.117
USA,MO,85.(LC),9/1/2020,1/1/2999,531,Contents,,3,0.186
USA,MO,85.(LC),9/1/2020,1/1/2999,531,Building,,4,0.094
USA,MO,85.(LC),9/1/2020,1/1/2999,531,Contents,,4,0.167
USA,MO,85.(LC),9/1/2020,1/1/2999,531,Building,,5 or 6,0.089
USA,MO,85.(LC),9/1/2020,1/1/2999,531,Contents,,5 or 6,0.154
USA,MO,85.(LC),9/1/2020,1/1/2999,532,Building,,1,0.222
USA,MO,85.(LC),9/1/2020,1/1/2999,532,Contents,,1,0.274
USA,MO,85.(LC),9/1/2020,1/1/2999,532,Building,,2,0.201
USA,MO,85.(LC),9/1/2020,1/1/2999,532,Contents,,2,0.246
USA,MO,85.(LC),9/1/2020,1/1/2999,532,Building,,3,0.178
USA,MO,85.(LC),9/1/2020,1/1/2999,532,Contents,,3,0.235
USA,MO,85.(LC),9/1/2020,1/1/2999,532,Building,,4,0.144
USA,MO,85.(LC),9/1/2020,1/1/2999,532,Contents,,4,0.205
USA,MO,85.(LC),9/1/2020,1/1/2999,532,Building,,5 or 6,0.133
USA,MO,85.(LC),9/1/2020,1/1/2999,532,Contents,,5 or 6,0.193
USA,MO,85.(LC),9/1/2020,1/1/2999,533,Building,,1,0.174
USA,MO,85.(LC),9/1/2020,1/1/2999,533,Contents,,1,0.219
USA,MO,85.(LC),9/1/2020,1/1/2999,533,Building,,2,0.155
USA,MO,85.(LC),9/1/2020,1/1/2999,533,Contents,,2,0.199
USA,MO,85.(LC),9/1/2020,1/1/2999,533,Building,,3,0.142
USA,MO,85.(LC),9/1/2020,1/1/2999,533,Contents,,3,0.185
USA,MO,85.(LC),9/1/2020,1/1/2999,533,Building,,4,0.112
USA,MO,85.(LC),9/1/2020,1/1/2999,533,Contents,,4,0.166
USA,MO,85.(LC),9/1/2020,1/1/2999,533,Building,,5 or 6,0.105
USA,MO,85.(LC),9/1/2020,1/1/2999,533,Contents,,5 or 6,0.153
USA,MO,85.(LC),9/1/2020,1/1/2999,534,Building,,1,0.244
USA,MO,85.(LC),9/1/2020,1/1/2999,534,Contents,,1,0.23
USA,MO,85.(LC),9/1/2020,1/1/2999,534,Building,,2,0.219
USA,MO,85.(LC),9/1/2020,1/1/2999,534,Contents,,2,0.207
USA,MO,85.(LC),9/1/2020,1/1/2999,534,Building,,3,0.196
USA,MO,85.(LC),9/1/2020,1/1/2999,534,Contents,,3,0.196
USA,MO,85.(LC),9/1/2020,1/1/2999,534,Building,,4,0.16
USA,MO,85.(LC),9/1/2020,1/1/2999,534,Contents,,4,0.173
USA,MO,85.(LC),9/1/2020,1/1/2999,534,Building,,5 or 6,0.146
USA,MO,85.(LC),9/1/2020,1/1/2999,534,Contents,,5 or 6,0.162
USA,MO,85.(LC),9/1/2020,1/1/2999,541,Building,,1,0.455
USA,MO,85.(LC),9/1/2020,1/1/2999,541,Contents,,1,0.485
USA,MO,85.(LC),9/1/2020,1/1/2999,541,Building,,2,0.407
USA,MO,85.(LC),9/1/2020,1/1/2999,541,Contents,,2,0.436
USA,MO,85.(LC),9/1/2020,1/1/2999,541,Building,,3,0.363
USA,MO,85.(LC),9/1/2020,1/1/2999,541,Contents,,3,0.414
USA,MO,85.(LC),9/1/2020,1/1/2999,541,Building,,4,0.295
USA,MO,85.(LC),9/1/2020,1/1/2999,541,Contents,,4,0.363
USA,MO,85.(LC),9/1/2020,1/1/2999,541,Building,,5 or 6,0.273
USA,MO,85.(LC),9/1/2020,1/1/2999,541,Contents,,5 or 6,0.34
USA,MO,85.(LC),9/1/2020,1/1/2999,545,Building,,1,0.535
USA,MO,85.(LC),9/1/2020,1/1/2999,545,Contents,,1,0.605
USA,MO,85.(LC),9/1/2020,1/1/2999,545,Building,,2,0.482
USA,MO,85.(LC),9/1/2020,1/1/2999,545,Contents,,2,0.543
USA,MO,85.(LC),9/1/2020,1/1/2999,545,Building,,3,0.428
USA,MO,85.(LC),9/1/2020,1/1/2999,545,Contents,,3,0.515
USA,MO,85.(LC),9/1/2020,1/1/2999,545,Building,,4,0.348
USA,MO,85.(LC),9/1/2020,1/1/2999,545,Contents,,4,0.455
USA,MO,85.(LC),9/1/2020,1/1/2999,545,Building,,5 or 6,0.324
USA,MO,85.(LC),9/1/2020,1/1/2999,545,Contents,,5 or 6,0.421
USA,MO,85.(LC),9/1/2020,1/1/2999,550,Building,,1,0.131
USA,MO,85.(LC),9/1/2020,1/1/2999,550,Contents,,1,0.228
USA,MO,85.(LC),9/1/2020,1/1/2999,550,Building,,2,0.119
USA,MO,85.(LC),9/1/2020,1/1/2999,550,Contents,,2,0.205
USA,MO,85.(LC),9/1/2020,1/1/2999,550,Building,,3,0.105
USA,MO,85.(LC),9/1/2020,1/1/2999,550,Contents,,3,0.195
USA,MO,85.(LC),9/1/2020,1/1/2999,550,Building,,4,0.088
USA,MO,85.(LC),9/1/2020,1/1/2999,550,Contents,,4,0.172
USA,MO,85.(LC),9/1/2020,1/1/2999,550,Building,,5 or 6,0.08
USA,MO,85.(LC),9/1/2020,1/1/2999,550,Contents,,5 or 6,0.161
